id,date,location,species,length_cm,weight_kg,method,weather,water_temp_c,notes
5291,2022-02-13,Tysnes,Horngjel,70.9,5.84,Jigg,Lettskyet,14.9,Tok på første kast
5292,2024-05-09,Tysnes,Steinbit,47.7,4.9,Pilking,Skyet,13.0,Overraskende tung
5293,2024-08-07,Tysnes,Makrell,23.4,2.71,Agn,Lettskyet,14.7,Fin dag på sjøen
5294,2022-01-19,Tysnes,Steinbit,40.5,4.98,Flue,Skyet,8.8,Litt bølger
5295,2024-06-20,Fedje,Sild,46.3,3.99,Pilking,Vind,16.4,Beste fangst på lenge
5296,2023-02-26,Bjørnafjorden,Hyse,109.2,8.07,Sluk,Skyet,14.1,Litt bølger
5297,2024-02-27,Fitjarøyene,Hyse,50.3,4.86,Agn,Vind,7.1,Overraskende tung
5298,2022-07-27,Fedje,Hyse,110.3,14.51,Shad,Tåke,8.2,Fin dag på sjøen
5299,2023-06-13,Øygarden,Hyse,107.3,12.13,Flue,Sol,11.7,Overraskende tung
5300,2024-10-15,Tysnes,Lyr,98.2,11.72,Agn,Tåke,17.3,Overraskende tung
5301,2023-03-19,Øygarden,Torsk,86.0,5.74,Pilking,Regn,6.6,Tok på første kast
5302,2022-07-13,Fedje,Horngjel,27.0,2.04,Jigg,Vind,11.5,Veldig seig i starten
5303,2022-08-14,Fedje,Torsk,72.2,9.75,Flue,Lettskyet,12.5,Rolige forhold
5304,2022-02-20,Sotra,Sei,20.4,2.03,Flue,Vind,11.2,Fin dag på sjøen
5305,2023-11-23,Fitjarøyene,Torsk,55.5,5.26,Pilking,Lettskyet,16.8,Beste fangst på lenge
5306,2024-11-20,Tysnes,Torsk,32.8,3.09,Agn,Sol,13.7,Litt bølger
5307,2024-03-14,Fedje,Steinbit,75.3,4.8,Shad,Lettskyet,7.3,Veldig seig i starten
5308,2024-04-04,Øygarden,Makrell,103.5,11.77,Agn,Skyet,14.0,Tok på første kast
5309,2023-10-20,Bjørnafjorden,Steinbit,93.5,11.11,Shad,Lettskyet,12.3,Mye småfisk
5310,2022-12-17,Tysnes,Sild,53.9,5.68,Sluk,Lettskyet,8.9,Rolige forhold
5311,2022-02-27,Fedje,Torsk,61.4,4.09,Agn,Sol,11.5,Overraskende tung
5312,2023-11-12,Austevoll,Lyr,114.4,14.98,Pilking,Sol,10.6,Overraskende tung
5313,2024-09-03,Austevoll,Sei,82.6,8.71,Sluk,Lettskyet,10.8,Tok på første kast
5314,2023-06-06,Bjørnafjorden,Steinbit,62.1,8.46,Sluk,Vind,6.5,Litt bølger
5315,2022-06-27,Bjørnafjorden,Torsk,49.5,5.81,Jigg,Skyet,13.0,Fin dag på sjøen
5316,2023-08-20,Austevoll,Makrell,41.4,4.55,Agn,Vind,14.8,Rolige forhold
5317,2023-10-21,Fitjarøyene,Torsk,36.5,4.07,Pilking,Skyet,15.4,Fin dag på sjøen
5318,2024-10-11,Fitjarøyene,Steinbit,111.2,11.15,Jigg,Vind,7.4,Fin dag på sjøen
5319,2022-06-20,Bjørnafjorden,Torsk,21.9,2.63,Sluk,Sol,11.7,Mye småfisk
5320,2022-04-08,Øygarden,Hyse,56.0,6.14,Shad,Tåke,15.7,Litt bølger
5321,2024-02-13,Tysnes,Torsk,71.5,5.84,Agn,Lettskyet,7.5,Fin dag på sjøen
5322,2024-06-23,Bjørnafjorden,Lyr,92.9,7.47,Sluk,Regn,8.4,Litt bølger
5323,2023-01-10,Sotra,Lyr,49.1,4.84,Sluk,Lettskyet,6.8,Rolige forhold
5324,2024-09-24,Sotra,Steinbit,114.0,11.31,Flue,Regn,12.0,Overraskende tung
5325,2023-01-23,Tysnes,Lyr,38.7,4.32,Flue,Skyet,7.8,Fin dag på sjøen
5326,2022-01-16,Bjørnafjorden,Horngjel,37.1,4.29,Flue,Regn,17.6,Beste fangst på lenge
5327,2023-07-21,Fitjarøyene,Horngjel,69.1,8.92,Pilking,Lettskyet,7.3,Mye småfisk
5328,2024-10-18,Fedje,Hyse,81.7,8.13,Sluk,Sol,7.4,Rolige forhold
5329,2024-09-13,Tysnes,Torsk,88.5,7.25,Agn,Vind,10.1,Rolige forhold
5330,2022-01-30,Fedje,Hyse,42.7,2.65,Shad,Sol,16.0,Mye småfisk
5331,2022-09-30,Øygarden,Lyr,103.3,8.43,Sluk,Vind,16.4,Veldig seig i starten
5332,2023-11-17,Sotra,Torsk,61.7,4.22,Agn,Vind,13.4,Tok på første kast
5333,2023-05-19,Bjørnafjorden,Sild,107.2,6.81,Shad,Lettskyet,17.4,Veldig seig i starten
5334,2023-02-25,Fitjarøyene,Sild,95.4,8.72,Sluk,Vind,17.8,Fin dag på sjøen
5335,2022-11-29,Tysnes,Horngjel,96.9,11.13,Pilking,Vind,11.2,Litt bølger
5336,2022-12-16,Fitjarøyene,Hyse,66.7,5.56,Pilking,Sol,18.0,Beste fangst på lenge
5337,2024-04-11,Fedje,Torsk,92.4,7.48,Agn,Skyet,9.3,Fin dag på sjøen
5338,2023-05-14,Sotra,Torsk,56.5,3.73,Shad,Tåke,13.4,Litt bølger
5339,2023-11-17,Bjørnafjorden,Steinbit,109.9,11.07,Shad,Skyet,17.9,Veldig seig i starten
5340,2024-08-29,Sotra,Horngjel,74.7,6.71,Flue,Tåke,17.9,Tok på første kast
5341,2023-04-19,Fitjarøyene,Lyr,33.3,3.12,Flue,Tåke,7.1,Beste fangst på lenge
5342,2022-07-29,Fedje,Sild,30.8,1.91,Pilking,Sol,15.6,Tok på første kast
5343,2023-09-16,Øygarden,Horngjel,54.7,6.28,Flue,Skyet,15.0,Beste fangst på lenge
5344,2025-01-01,Tysnes,Makrell,100.7,8.84,Agn,Lettskyet,13.1,Litt bølger
5345,2023-10-31,Fedje,Lyr,65.3,6.1,Jigg,Sol,10.9,Rolige forhold
5346,2023-06-01,Fedje,Sild,37.3,4.64,Agn,Sol,13.8,Rolige forhold
5347,2024-05-08,Øygarden,Makrell,50.1,5.19,Sluk,Sol,7.1,Litt bølger
5348,2023-11-25,Fedje,Horngjel,25.5,1.91,Flue,Regn,9.3,Beste fangst på lenge
5349,2023-02-28,Tysnes,Sei,65.4,7.32,Sluk,Regn,13.7,Litt bølger
5350,2023-02-16,Sotra,Steinbit,56.8,5.46,Sluk,Sol,9.2,Litt bølger
5351,2024-03-09,Tysnes,Lyr,50.0,3.68,Sluk,Skyet,9.7,Litt bølger
5352,2023-03-20,Austevoll,Hyse,30.6,2.36,Jigg,Skyet,17.9,Beste fangst på lenge
5353,2023-08-14,Sotra,Makrell,81.1,10.9,Jigg,Lettskyet,9.9,Beste fangst på lenge
5354,2024-04-11,Sotra,Torsk,117.6,9.65,Shad,Sol,10.9,Rolige forhold
5355,2023-12-16,Sotra,Sild,48.6,4.78,Pilking,Lettskyet,14.4,Litt bølger
5356,2023-07-13,Sotra,Hyse,100.7,11.78,Flue,Vind,15.6,Tok på første kast
5357,2024-10-06,Øygarden,Sei,36.5,4.26,Shad,Regn,9.9,Fin dag på sjøen
5358,2024-09-10,Sotra,Torsk,20.0,2.47,Pilking,Skyet,15.6,Fin dag på sjøen
5359,2022-08-23,Øygarden,Lyr,86.8,10.78,Shad,Vind,9.9,Fin dag på sjøen
5360,2024-03-09,Austevoll,Steinbit,74.2,8.41,Sluk,Lettskyet,6.4,Beste fangst på lenge
5361,2022-10-13,Fitjarøyene,Horngjel,66.7,5.88,Shad,Tåke,10.1,Fin dag på sjøen
5362,2024-04-05,Fitjarøyene,Steinbit,65.1,6.2,Shad,Lettskyet,15.1,Rolige forhold
5363,2022-04-30,Tysnes,Steinbit,66.4,4.43,Shad,Regn,16.9,Overraskende tung
5364,2024-07-27,Sotra,Steinbit,74.4,6.49,Sluk,Vind,9.1,Overraskende tung
5365,2024-02-15,Austevoll,Lyr,39.2,2.38,Pilking,Sol,17.9,Litt bølger
5366,2024-04-04,Bjørnafjorden,Makrell,43.3,3.46,Flue,Vind,14.4,Mye småfisk
5367,2024-12-13,Austevoll,Makrell,76.6,9.56,Shad,Skyet,9.0,Fin dag på sjøen
5368,2023-09-03,Tysnes,Horngjel,68.7,5.32,Agn,Lettskyet,12.6,Beste fangst på lenge
5369,2023-02-07,Øygarden,Steinbit,66.0,4.55,Shad,Lettskyet,16.4,Beste fangst på lenge
5370,2023-06-20,Tysnes,Lyr,45.1,3.58,Agn,Sol,15.1,Tok på første kast
5371,2022-04-15,Sotra,Hyse,110.9,8.7,Pilking,Vind,11.7,Fin dag på sjøen
5372,2023-06-08,Austevoll,Steinbit,45.3,5.5,Flue,Tåke,12.2,Veldig seig i starten
5373,2023-12-01,Fitjarøyene,Horngjel,117.3,16.22,Pilking,Regn,13.8,Overraskende tung
5374,2023-07-07,Øygarden,Torsk,69.5,6.05,Sluk,Lettskyet,17.2,Overraskende tung
5375,2022-11-09,Austevoll,Hyse,87.0,12.1,Pilking,Skyet,16.8,Overraskende tung
5376,2023-03-31,Fitjarøyene,Torsk,79.3,8.93,Pilking,Tåke,10.9,Beste fangst på lenge
5377,2024-02-26,Bjørnafjorden,Horngjel,41.7,5.52,Jigg,Sol,11.6,Litt bølger
5378,2022-11-26,Fitjarøyene,Makrell,58.7,7.72,Pilking,Skyet,11.8,Litt bølger
5379,2023-09-10,Øygarden,Makrell,69.2,6.26,Pilking,Vind,14.8,Litt bølger
5380,2024-12-18,Fitjarøyene,Sild,28.5,3.55,Shad,Lettskyet,7.0,Veldig seig i starten
5381,2023-07-02,Tysnes,Lyr,79.0,10.23,Sluk,Sol,11.2,Overraskende tung
5382,2022-04-24,Fedje,Torsk,78.8,8.86,Sluk,Lettskyet,14.7,Veldig seig i starten
5383,2022-10-21,Austevoll,Steinbit,73.2,5.01,Jigg,Lettskyet,7.5,Beste fangst på lenge
5384,2022-01-09,Fedje,Torsk,65.9,9.19,Jigg,Sol,10.0,Litt bølger
5385,2023-05-31,Sotra,Steinbit,62.6,7.09,Pilking,Regn,7.4,Litt bølger
5386,2023-10-02,Austevoll,Hyse,80.9,9.28,Shad,Tåke,8.8,Tok på første kast
5387,2023-03-21,Øygarden,Steinbit,90.1,6.54,Flue,Lettskyet,13.5,Rolige forhold
5388,2024-01-02,Fitjarøyene,Horngjel,58.9,4.52,Shad,Tåke,10.2,Mye småfisk
5389,2024-11-03,Sotra,Horngjel,41.5,3.58,Sluk,Vind,10.6,Beste fangst på lenge
5390,2024-09-07,Austevoll,Makrell,74.7,6.26,Jigg,Regn,13.7,Mye småfisk
5391,2022-10-12,Austevoll,Sild,109.5,10.68,Flue,Lettskyet,13.7,Overraskende tung
5392,2024-12-02,Fedje,Sei,103.7,8.56,Flue,Tåke,11.4,Mye småfisk
5393,2022-12-03,Tysnes,Lyr,34.2,4.17,Sluk,Vind,10.4,Litt bølger
5394,2022-09-23,Fedje,Hyse,66.1,6.3,Flue,Regn,9.0,Mye småfisk
5395,2023-12-17,Fitjarøyene,Hyse,99.9,13.03,Shad,Skyet,13.3,Beste fangst på lenge
5396,2024-11-22,Sotra,Sild,26.6,1.68,Agn,Vind,14.8,Mye småfisk
5397,2022-10-05,Bjørnafjorden,Torsk,57.2,6.95,Flue,Regn,14.3,Veldig seig i starten
5398,2024-06-21,Øygarden,Torsk,57.1,4.85,Pilking,Vind,6.1,Fin dag på sjøen
5399,2024-03-10,Bjørnafjorden,Makrell,109.9,13.53,Agn,Lettskyet,8.3,Beste fangst på lenge
5400,2024-05-10,Austevoll,Torsk,60.4,6.84,Sluk,Vind,10.0,Veldig seig i starten
5401,2023-10-27,Fedje,Sild,26.2,2.79,Pilking,Regn,13.4,Tok på første kast
5402,2023-09-17,Tysnes,Lyr,106.1,7.17,Agn,Sol,17.8,Veldig seig i starten
5403,2024-11-19,Sotra,Sei,81.9,5.2,Agn,Regn,12.5,Fin dag på sjøen
5404,2023-02-10,Fitjarøyene,Horngjel,40.4,4.2,Jigg,Tåke,16.9,Beste fangst på lenge
5405,2023-05-13,Sotra,Sild,113.3,13.38,Shad,Lettskyet,17.6,Litt bølger
5406,2024-09-20,Tysnes,Torsk,77.9,5.28,Agn,Tåke,14.1,Rolige forhold
5407,2022-10-27,Tysnes,Lyr,64.9,7.3,Sluk,Tåke,8.5,Mye småfisk
5408,2024-11-19,Sotra,Hyse,59.3,4.57,Sluk,Sol,17.9,Litt bølger
5409,2022-01-30,Austevoll,Lyr,108.3,13.55,Sluk,Sol,10.5,Veldig seig i starten
5410,2022-06-01,Fitjarøyene,Makrell,117.8,12.06,Agn,Regn,13.2,Tok på første kast
5411,2022-07-04,Tysnes,Torsk,95.6,12.37,Flue,Vind,16.7,Beste fangst på lenge
5412,2022-05-08,Fedje,Makrell,109.2,13.51,Pilking,Vind,10.0,Litt bølger
5413,2023-06-02,Bjørnafjorden,Lyr,37.0,2.27,Sluk,Vind,17.6,Rolige forhold
5414,2024-05-31,Sotra,Makrell,31.1,2.72,Sluk,Skyet,17.7,Tok på første kast
5415,2023-04-25,Bjørnafjorden,Lyr,101.3,13.84,Flue,Tåke,17.9,Veldig seig i starten
5416,2022-01-19,Fitjarøyene,Sei,106.5,10.5,Sluk,Skyet,9.7,Litt bølger
5417,2023-03-19,Fitjarøyene,Makrell,70.1,6.28,Flue,Sol,13.6,Veldig seig i starten
5418,2022-08-26,Sotra,Hyse,94.0,10.66,Shad,Lettskyet,13.3,Litt bølger
5419,2023-05-28,Bjørnafjorden,Steinbit,115.9,7.82,Jigg,Sol,14.1,Veldig seig i starten
5420,2024-07-21,Bjørnafjorden,Sild,92.8,10.9,Agn,Vind,13.9,Tok på første kast
5421,2023-07-27,Fitjarøyene,Lyr,46.6,6.06,Flue,Tåke,7.8,Veldig seig i starten
5422,2023-10-14,Sotra,Torsk,48.0,6.02,Shad,Regn,6.3,Beste fangst på lenge
5423,2024-10-30,Tysnes,Horngjel,57.2,5.72,Agn,Regn,14.0,Beste fangst på lenge
5424,2022-08-24,Tysnes,Sild,47.3,6.04,Sluk,Regn,17.1,Tok på første kast
5425,2023-07-14,Bjørnafjorden,Makrell,29.5,2.03,Sluk,Tåke,17.8,Veldig seig i starten
5426,2023-03-12,Fitjarøyene,Makrell,79.5,6.35,Flue,Sol,7.1,Litt bølger
5427,2024-09-05,Fitjarøyene,Torsk,25.9,3.12,Jigg,Skyet,6.0,Litt bølger
5428,2022-12-19,Sotra,Steinbit,93.2,11.7,Jigg,Lettskyet,13.8,Mye småfisk
5429,2024-10-28,Sotra,Sild,36.5,2.42,Flue,Tåke,15.9,Fin dag på sjøen
5430,2023-02-12,Austevoll,Sild,103.7,11.15,Jigg,Sol,15.3,Beste fangst på lenge
5431,2024-06-04,Tysnes,Torsk,114.8,12.54,Agn,Vind,16.6,Beste fangst på lenge
5432,2022-11-08,Fitjarøyene,Hyse,72.3,7.86,Shad,Skyet,10.7,Mye småfisk
5433,2023-10-25,Fitjarøyene,Sild,112.8,9.87,Agn,Tåke,13.0,Overraskende tung
5434,2022-08-07,Tysnes,Sild,27.6,3.1,Pilking,Skyet,8.6,Rolige forhold
5435,2022-10-12,Fitjarøyene,Steinbit,100.2,7.08,Sluk,Sol,13.3,Tok på første kast
5436,2024-09-08,Øygarden,Makrell,104.2,6.35,Shad,Sol,11.4,Veldig seig i starten
5437,2022-12-31,Fedje,Steinbit,109.8,10.62,Pilking,Vind,15.8,Tok på første kast
5438,2022-12-21,Sotra,Sild,83.4,11.53,Agn,Sol,6.9,Tok på første kast
5439,2023-09-13,Sotra,Sild,114.6,10.07,Agn,Sol,13.5,Fin dag på sjøen
5440,2022-01-21,Tysnes,Horngjel,112.5,11.91,Flue,Tåke,7.8,Beste fangst på lenge
5441,2024-08-02,Sotra,Makrell,118.7,10.55,Flue,Tåke,16.6,Fin dag på sjøen
5442,2023-02-23,Fedje,Hyse,74.2,7.8,Shad,Tåke,6.0,Fin dag på sjøen
5443,2023-09-01,Bjørnafjorden,Makrell,25.4,2.46,Pilking,Sol,8.6,Litt bølger
5444,2023-05-17,Bjørnafjorden,Sei,71.0,6.32,Pilking,Sol,17.1,Litt bølger
5445,2022-08-17,Tysnes,Torsk,54.8,3.48,Sluk,Sol,16.5,Rolige forhold
5446,2024-07-27,Tysnes,Lyr,113.9,11.02,Jigg,Sol,16.1,Rolige forhold
5447,2022-08-24,Fedje,Horngjel,27.9,3.53,Sluk,Tåke,8.6,Mye småfisk
5448,2024-04-14,Bjørnafjorden,Makrell,58.0,7.85,Agn,Lettskyet,17.6,Veldig seig i starten
5449,2024-08-02,Fitjarøyene,Hyse,118.9,14.81,Sluk,Vind,9.7,Beste fangst på lenge
5450,2022-08-29,Øygarden,Hyse,102.4,6.67,Pilking,Skyet,16.0,Overraskende tung
5451,2022-04-03,Fitjarøyene,Horngjel,41.9,2.61,Flue,Vind,16.2,Litt bølger
5452,2022-11-02,Øygarden,Steinbit,75.8,9.24,Agn,Vind,8.7,Veldig seig i starten
5453,2023-04-05,Bjørnafjorden,Lyr,32.1,2.44,Jigg,Skyet,18.0,Beste fangst på lenge
5454,2023-02-17,Øygarden,Hyse,33.5,4.56,Flue,Regn,15.1,Fin dag på sjøen
5455,2023-04-06,Fedje,Horngjel,72.2,8.2,Shad,Tåke,15.2,Overraskende tung
5456,2024-10-06,Austevoll,Horngjel,77.0,5.0,Sluk,Tåke,12.2,Tok på første kast
5457,2024-11-08,Øygarden,Sild,63.6,4.76,Sluk,Skyet,8.1,Mye småfisk
5458,2024-01-28,Fitjarøyene,Makrell,102.0,7.65,Flue,Lettskyet,10.1,Overraskende tung
5459,2023-07-08,Fedje,Hyse,42.5,5.58,Shad,Sol,15.4,Overraskende tung
5460,2024-02-26,Øygarden,Horngjel,38.0,3.71,Agn,Skyet,17.2,Beste fangst på lenge
5461,2022-09-21,Fitjarøyene,Horngjel,115.7,14.38,Jigg,Vind,14.4,Mye småfisk
5462,2023-11-19,Austevoll,Makrell,80.5,9.14,Shad,Skyet,17.8,Overraskende tung
5463,2022-08-28,Øygarden,Hyse,92.8,7.22,Shad,Sol,6.2,Litt bølger
5464,2024-09-19,Tysnes,Sild,103.8,14.46,Pilking,Regn,14.8,Rolige forhold
5465,2022-06-27,Bjørnafjorden,Makrell,31.4,2.13,Shad,Tåke,16.3,Litt bølger
5466,2022-12-20,Sotra,Horngjel,59.3,5.5,Jigg,Sol,15.0,Overraskende tung
5467,2023-08-09,Tysnes,Horngjel,94.4,11.36,Pilking,Skyet,8.1,Veldig seig i starten
5468,2023-07-07,Fedje,Lyr,98.9,8.72,Shad,Skyet,16.0,Mye småfisk
5469,2023-08-16,Øygarden,Sild,36.7,3.01,Sluk,Tåke,13.1,Tok på første kast
5470,2023-07-05,Tysnes,Sei,29.4,2.99,Jigg,Lettskyet,11.6,Tok på første kast
5471,2024-11-24,Sotra,Steinbit,23.6,1.61,Jigg,Lettskyet,10.1,Veldig seig i starten
5472,2023-07-25,Bjørnafjorden,Horngjel,30.9,1.97,Flue,Regn,16.0,Rolige forhold
5473,2023-06-11,Tysnes,Hyse,108.0,13.35,Agn,Tåke,12.4,Fin dag på sjøen
5474,2022-05-01,Øygarden,Steinbit,40.6,2.98,Agn,Regn,13.3,Fin dag på sjøen
5475,2024-12-13,Austevoll,Lyr,80.5,9.87,Shad,Skyet,13.6,Overraskende tung
5476,2024-05-28,Austevoll,Lyr,88.0,5.33,Shad,Lettskyet,11.6,Tok på første kast
5477,2023-03-18,Tysnes,Horngjel,22.6,1.8,Jigg,Tåke,13.9,Fin dag på sjøen
5478,2023-04-27,Bjørnafjorden,Sei,46.9,3.5,Sluk,Lettskyet,14.6,Mye småfisk
5479,2023-09-29,Fedje,Torsk,77.7,10.69,Agn,Skyet,16.9,Overraskende tung
5480,2023-12-25,Fedje,Horngjel,42.2,3.46,Shad,Lettskyet,6.1,Tok på første kast
5481,2024-07-16,Tysnes,Sild,92.7,9.87,Jigg,Regn,12.9,Fin dag på sjøen
5482,2022-11-16,Fedje,Sei,45.2,5.87,Shad,Skyet,8.1,Mye småfisk
5483,2024-06-04,Austevoll,Sild,39.3,4.4,Agn,Skyet,15.5,Overraskende tung
5484,2022-08-09,Austevoll,Hyse,116.3,9.86,Jigg,Lettskyet,16.6,Veldig seig i starten
5485,2023-03-04,Tysnes,Lyr,39.9,3.19,Pilking,Skyet,17.0,Veldig seig i starten
5486,2023-12-24,Tysnes,Horngjel,30.6,2.09,Jigg,Regn,8.0,Beste fangst på lenge
5487,2024-11-06,Bjørnafjorden,Torsk,80.1,6.06,Jigg,Tåke,13.9,Veldig seig i starten
5488,2024-07-25,Fitjarøyene,Hyse,30.7,3.18,Sluk,Skyet,7.3,Beste fangst på lenge
5489,2024-04-21,Fedje,Makrell,118.6,14.46,Sluk,Tåke,17.0,Overraskende tung
5490,2022-04-11,Tysnes,Horngjel,39.1,3.95,Jigg,Sol,17.1,Veldig seig i starten
5491,2024-09-20,Øygarden,Sild,30.3,2.84,Flue,Lettskyet,12.6,Overraskende tung
5492,2022-05-18,Fitjarøyene,Lyr,79.5,5.31,Pilking,Tåke,15.1,Veldig seig i starten
5493,2022-02-28,Tysnes,Sild,64.9,7.04,Jigg,Lettskyet,9.3,Overraskende tung
5494,2023-11-02,Tysnes,Sei,30.0,4.0,Agn,Tåke,17.9,Tok på første kast
5495,2023-06-27,Fedje,Horngjel,84.4,5.13,Jigg,Lettskyet,15.5,Rolige forhold
5496,2024-03-23,Fitjarøyene,Horngjel,116.7,7.94,Pilking,Tåke,10.7,Tok på første kast
5497,2023-04-26,Fitjarøyene,Steinbit,37.8,3.62,Flue,Lettskyet,8.3,Beste fangst på lenge
5498,2022-09-01,Fedje,Sei,116.7,9.97,Flue,Vind,9.9,Litt bølger
5499,2023-04-16,Fedje,Makrell,106.7,10.43,Flue,Lettskyet,10.2,Overraskende tung
5500,2024-08-18,Tysnes,Horngjel,73.4,8.09,Agn,Regn,11.1,Litt bølger
5501,2022-06-13,Bjørnafjorden,Horngjel,81.9,7.42,Flue,Skyet,17.7,Overraskende tung
5502,2022-04-27,Øygarden,Torsk,99.3,6.5,Sluk,Regn,17.3,Mye småfisk
5503,2023-05-11,Fedje,Sei,52.2,4.15,Shad,Sol,14.1,Veldig seig i starten
5504,2023-08-06,Øygarden,Horngjel,60.0,7.89,Sluk,Tåke,7.7,Overraskende tung
5505,2024-09-15,Øygarden,Lyr,92.2,8.81,Sluk,Skyet,9.4,Beste fangst på lenge
5506,2024-10-24,Bjørnafjorden,Steinbit,109.9,10.69,Agn,Regn,7.9,Beste fangst på lenge
5507,2024-06-12,Sotra,Hyse,75.7,7.83,Pilking,Skyet,10.2,Beste fangst på lenge
5508,2024-03-28,Austevoll,Steinbit,55.5,4.51,Sluk,Lettskyet,15.5,Fin dag på sjøen
5509,2023-04-02,Bjørnafjorden,Sei,90.0,7.41,Agn,Vind,8.8,Litt bølger
5510,2024-09-21,Tysnes,Steinbit,105.6,9.66,Pilking,Lettskyet,8.4,Litt bølger
5511,2024-10-13,Øygarden,Lyr,113.4,11.82,Agn,Vind,9.5,Fin dag på sjøen
5512,2023-04-12,Tysnes,Sei,23.7,2.93,Flue,Lettskyet,7.8,Beste fangst på lenge
5513,2024-06-22,Austevoll,Torsk,66.4,7.46,Sluk,Lettskyet,6.5,Overraskende tung
5514,2023-02-21,Fitjarøyene,Makrell,82.7,9.11,Agn,Tåke,16.4,Tok på første kast
5515,2024-07-04,Tysnes,Horngjel,101.0,10.43,Jigg,Sol,10.4,Veldig seig i starten
5516,2023-09-10,Fedje,Torsk,25.5,2.53,Shad,Regn,13.9,Tok på første kast
5517,2022-05-10,Tysnes,Steinbit,79.8,4.93,Sluk,Sol,12.9,Veldig seig i starten
5518,2022-12-30,Sotra,Lyr,48.1,5.71,Jigg,Regn,16.9,Tok på første kast
5519,2023-07-23,Øygarden,Torsk,80.7,8.69,Jigg,Sol,11.3,Rolige forhold
5520,2022-03-08,Sotra,Torsk,109.3,9.84,Pilking,Sol,17.8,Overraskende tung
5521,2024-01-17,Tysnes,Torsk,51.9,4.79,Agn,Lettskyet,17.6,Litt bølger
5522,2025-01-05,Bjørnafjorden,Hyse,83.4,8.94,Agn,Sol,7.6,Veldig seig i starten
5523,2024-04-28,Bjørnafjorden,Sild,114.8,8.12,Flue,Regn,8.4,Beste fangst på lenge
5524,2024-01-03,Bjørnafjorden,Lyr,64.0,5.13,Sluk,Regn,8.8,Overraskende tung
5525,2022-07-09,Fedje,Sild,100.8,9.3,Agn,Regn,10.5,Beste fangst på lenge
5526,2022-01-01,Austevoll,Sild,44.0,5.25,Sluk,Vind,16.4,Fin dag på sjøen
5527,2023-02-04,Fitjarøyene,Steinbit,58.5,4.78,Shad,Regn,8.8,Tok på første kast
5528,2022-10-26,Sotra,Hyse,55.0,4.02,Agn,Vind,14.2,Fin dag på sjøen
5529,2024-11-20,Øygarden,Makrell,46.3,6.32,Pilking,Vind,17.3,Rolige forhold
5530,2024-07-25,Øygarden,Lyr,98.0,5.92,Shad,Regn,13.5,Beste fangst på lenge
5531,2023-07-14,Tysnes,Sei,41.6,5.3,Agn,Sol,12.3,Rolige forhold
5532,2022-03-28,Austevoll,Hyse,109.3,8.43,Agn,Tåke,17.0,Mye småfisk
5533,2022-10-20,Fedje,Steinbit,65.2,4.4,Sluk,Lettskyet,10.4,Overraskende tung
5534,2024-08-23,Tysnes,Hyse,81.5,11.23,Shad,Tåke,9.6,Beste fangst på lenge
5535,2022-09-12,Tysnes,Torsk,118.0,14.24,Sluk,Lettskyet,17.6,Rolige forhold
5536,2023-02-09,Austevoll,Hyse,66.7,7.43,Jigg,Tåke,12.0,Litt bølger
5537,2023-05-08,Tysnes,Horngjel,89.7,8.7,Agn,Skyet,6.9,Rolige forhold
5538,2023-04-16,Fedje,Torsk,21.8,2.35,Shad,Skyet,8.7,Fin dag på sjøen
5539,2024-11-07,Sotra,Lyr,35.2,2.56,Shad,Skyet,16.2,Beste fangst på lenge
5540,2024-07-07,Austevoll,Sei,100.8,12.62,Agn,Lettskyet,15.4,Overraskende tung
5541,2023-08-16,Austevoll,Sei,80.9,6.25,Shad,Sol,7.3,Beste fangst på lenge
5542,2023-09-29,Austevoll,Sei,52.2,5.0,Shad,Tåke,15.0,Overraskende tung
5543,2024-03-05,Sotra,Sild,72.1,8.86,Jigg,Sol,12.0,Tok på første kast
5544,2022-01-03,Sotra,Makrell,85.3,7.26,Sluk,Regn,14.3,Fin dag på sjøen
5545,2023-10-20,Øygarden,Steinbit,101.7,6.99,Pilking,Regn,14.6,Veldig seig i starten
5546,2024-04-19,Sotra,Lyr,33.7,2.14,Pilking,Vind,13.2,Beste fangst på lenge
5547,2024-05-22,Øygarden,Torsk,42.5,3.64,Flue,Vind,10.5,Litt bølger
5548,2023-12-18,Fitjarøyene,Sild,29.8,3.16,Jigg,Vind,13.5,Overraskende tung
5549,2023-08-15,Sotra,Makrell,52.3,3.94,Shad,Skyet,15.2,Beste fangst på lenge
5550,2023-06-06,Bjørnafjorden,Torsk,80.5,6.01,Agn,Vind,11.1,Beste fangst på lenge
5551,2024-02-22,Fedje,Steinbit,26.4,3.07,Jigg,Lettskyet,9.1,Rolige forhold
5552,2022-03-28,Fitjarøyene,Lyr,86.8,10.7,Shad,Regn,17.6,Rolige forhold
5553,2024-08-09,Austevoll,Torsk,76.5,5.59,Flue,Vind,17.6,Veldig seig i starten
5554,2022-09-28,Bjørnafjorden,Torsk,70.7,4.99,Flue,Skyet,13.8,Rolige forhold
5555,2023-09-28,Øygarden,Steinbit,39.1,3.59,Agn,Regn,17.4,Rolige forhold
5556,2022-04-02,Fedje,Hyse,32.5,3.95,Sluk,Tåke,10.3,Veldig seig i starten
5557,2022-06-14,Austevoll,Makrell,43.0,5.59,Agn,Vind,16.3,Veldig seig i starten
5558,2023-04-19,Austevoll,Horngjel,119.0,12.66,Flue,Vind,16.8,Litt bølger
